異動,藥品代號,藥品英文名稱,藥品中文名稱,成分,規格量,規格單位,單複方,支付價,有效起日,有效迄日,藥商,製造廠名稱,劑型,藥品分類,分類分組名稱,ATC代碼,給付規定章節,藥品代碼超連結,給付規定章節連結
,AB57194100,Rozinin F.C. Tablets 10mg,絡益達膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,9.20,1150401,9991231,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057194,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AA57880100,Ropicin F.C. Tablets 10mg,柔脂清膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,0.00,1110701,9991231,新瑞生物科技股份有限公司,瑞士藥廠股份有限公司新市廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057880,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AA58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,22.30,1050801,1060331,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AA58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,20.20,1060401,1070430,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AA58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,17.60,1070501,1080331,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AA58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,15.80,1080401,1090930,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AA58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,14.60,1091001,1101231,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57130100,Rotlip film-coated Tablets 10mg,洛脂平膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,21.30,1030501,1040331,健亞生物科技股份有限公司,健亞生物科技股份有限公司,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057130,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57130100,Rotlip film-coated Tablets 10mg,洛脂平膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,19.60,1040401,1050331,健亞生物科技股份有限公司,健亞生物科技股份有限公司,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057130,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57130100,Rotlip film-coated Tablets 10mg,洛脂平膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,18.80,1050401,1060331,健亞生物科技股份有限公司,健亞生物科技股份有限公司,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057130,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57130100,Rotlip film-coated Tablets 10mg,洛脂平膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,17.40,1060401,1070430,健亞生物科技股份有限公司,健亞生物科技股份有限公司,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057130,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57130100,Rotlip film-coated Tablets 10mg,洛脂平膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,15.50,1070501,1080331,健亞生物科技股份有限公司,健亞生物科技股份有限公司,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057130,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57130100,Rotlip film-coated Tablets 10mg,洛脂平膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,14.10,1080401,1090930,健亞生物科技股份有限公司,健亞生物科技股份有限公司,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057130,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57130100,Rotlip film-coated Tablets 10mg,洛脂平膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,13.10,1091001,1101231,健亞生物科技股份有限公司,健亞生物科技股份有限公司,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057130,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57130100,Rotlip film-coated Tablets 10mg,洛脂平膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,13.40,1110101,1120331,健亞生物科技股份有限公司,健亞生物科技股份有限公司,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057130,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57130100,Rotlip film-coated Tablets 10mg,洛脂平膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,11.50,1120401,1140331,健亞生物科技股份有限公司,健亞生物科技股份有限公司,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057130,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57130100,Rotlip film-coated Tablets 10mg,洛脂平膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,10.30,1140401,1150331,健亞生物科技股份有限公司,健亞生物科技股份有限公司,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057130,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57130100,Rotlip film-coated Tablets 10mg,洛脂平膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,9.20,1150401,9991231,健亞生物科技股份有限公司,健亞生物科技股份有限公司,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057130,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58270100,Crosuty F.C. Tablets 10mg,闊脂悠膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,13.40,1110101,1120331,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058270,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58270100,Crosuty F.C. Tablets 10mg,闊脂悠膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,11.50,1120401,1140331,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058270,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58270100,Crosuty F.C. Tablets 10mg,闊脂悠膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,10.30,1140401,1150331,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058270,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58270100,Crosuty F.C. Tablets 10mg,闊脂悠膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,9.20,1150401,9991231,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058270,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
Y,AC58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,21.30,1040101,1040331,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,20.10,1040401,1050331,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,19.30,1050401,1050831,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,0.00,1050901,1110331,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,13.40,1110401,1120331,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,11.50,1120401,1140331,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,10.30,1140401,1150331,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58282100,"Rostatin F.C. Tablets 10mg ""Standard""","""生達""立脂寧膜衣錠10毫克",ROSUVASTATIN CALCIUM 10 MG,,,單方,9.20,1150401,9991231,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058282,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
Y,AC58291100,Rosustin Film Coated Tablets 10mg,優脂定膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,21.30,1040101,1040331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058291,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58291100,Rosustin Film Coated Tablets 10mg,優脂定膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,20.10,1040401,1050331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058291,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58291100,Rosustin Film Coated Tablets 10mg,優脂定膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,19.30,1050401,1060331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058291,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58291100,Rosustin Film Coated Tablets 10mg,優脂定膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,17.80,1060401,1070430,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058291,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58291100,Rosustin Film Coated Tablets 10mg,優脂定膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,15.80,1070501,1080331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058291,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58291100,Rosustin Film Coated Tablets 10mg,優脂定膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,14.30,1080401,1090930,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058291,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57194100,Rozinin F.C. Tablets 10mg,絡益達膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,22.40,1020201,1021229,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057194,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57194100,Rozinin F.C. Tablets 10mg,絡益達膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,-,1021230,1030225,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057194,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57194100,Rozinin F.C. Tablets 10mg,絡益達膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,22.40,1030226,1030430,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057194,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57194100,Rozinin F.C. Tablets 10mg,絡益達膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,21.80,1030501,1040228,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057194,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC57194100,Rozinin F.C. Tablets 10mg,絡益達膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,0.00,1040301,9991231,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057194,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58291100,Rosustin Film Coated Tablets 10mg,優脂定膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,13.40,1110101,1120331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058291,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58291100,Rosustin Film Coated Tablets 10mg,優脂定膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,11.50,1120401,1140331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058291,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58291100,Rosustin Film Coated Tablets 10mg,優脂定膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,10.30,1140401,1150331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058291,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58291100,Rosustin Film Coated Tablets 10mg,優脂定膜衣錠10毫克,ROSUVASTATIN CALCIUM 10 MG,,,單方,9.20,1150401,9991231,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058291,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
Y,AC58315100,Rosustin Film Coated Tablets 20mg,優脂定膜衣錠20毫克,ROSUVASTATIN CALCIUM 20 MG,,,單方,30.50,1040101,1050331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,一般學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058315,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58315100,Rosustin Film Coated Tablets 20mg,優脂定膜衣錠20毫克,ROSUVASTATIN CALCIUM 20 MG,,,單方,30.30,1050401,1060331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,一般學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058315,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58315100,Rosustin Film Coated Tablets 20mg,優脂定膜衣錠20毫克,ROSUVASTATIN CALCIUM 20 MG,,,單方,29.40,1060401,1070430,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,一般學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058315,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58315100,Rosustin Film Coated Tablets 20mg,優脂定膜衣錠20毫克,ROSUVASTATIN CALCIUM 20 MG,,,單方,27.50,1070501,1080331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,一般學名藥,"ROSUVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA07,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058315,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
